mode,domain,dim,var,trial_idx,oddball_idx,n_tiles,avg_edit_distance,distances_json
var_balanced,nuts_and_bolts,3,4,15,1,6,46.000000,"[50.0, 37.0, 50.0, 51.0, 42.0]"
var_balanced,nuts_and_bolts,3,4,16,3,6,39.000000,"[43.0, 25.0, 27.0, 53.0, 47.0]"
var_balanced,nuts_and_bolts,3,4,17,4,6,19.400000,"[24.0, 25.0, 14.0, 19.0, 15.0]"
var_balanced,nuts_and_bolts,3,4,18,6,6,36.800000,"[24.0, 22.0, 45.0, 50.0, 43.0]"
var_balanced,nuts_and_bolts,3,4,19,6,6,45.400000,"[37.0, 42.0, 50.0, 48.0, 50.0]"
var_balanced,nuts_and_bolts,3,4,20,2,6,38.000000,"[25.0, 41.0, 45.0, 54.0, 25.0]"
var_balanced,nuts_and_bolts,3,4,21,4,6,18.400000,"[6.0, 24.0, 21.0, 27.0, 14.0]"
var_balanced,nuts_and_bolts,3,4,22,4,6,19.200000,"[8.0, 27.0, 12.0, 22.0, 27.0]"
var_balanced,nuts_and_bolts,3,4,23,2,6,18.800000,"[27.0, 13.0, 8.0, 25.0, 21.0]"
var_balanced,nuts_and_bolts,3,4,24,5,6,34.000000,"[13.0, 48.0, 48.0, 45.0, 16.0]"
var_balanced,nuts_and_bolts,3,4,25,2,6,33.000000,"[41.0, 47.0, 48.0, 14.0, 15.0]"
var_balanced,nuts_and_bolts,3,4,26,6,6,46.200000,"[47.0, 41.0, 48.0, 44.0, 51.0]"
var_balanced,nuts_and_bolts,3,4,27,3,6,35.800000,"[21.0, 42.0, 53.0, 19.0, 44.0]"
var_balanced,nuts_and_bolts,3,4,28,2,6,33.600000,"[47.0, 48.0, 12.0, 14.0, 47.0]"
var_balanced,nuts_and_bolts,3,4,29,5,6,45.400000,"[42.0, 45.0, 50.0, 37.0, 53.0]"
var_balanced,nuts_and_bolts,3,4,30,1,6,35.800000,"[43.0, 24.0, 41.0, 50.0, 21.0]"
var_balanced,nuts_and_bolts,3,4,31,5,6,33.200000,"[53.0, 53.0, 8.0, 15.0, 37.0]"
var_balanced,nuts_and_bolts,3,4,32,2,6,32.800000,"[47.0, 13.0, 47.0, 12.0, 45.0]"
var_balanced,nuts_and_bolts,3,4,33,3,6,36.800000,"[12.0, 45.0, 48.0, 54.0, 25.0]"
var_balanced,nuts_and_bolts,3,4,34,5,6,22.000000,"[16.0, 19.0, 21.0, 27.0, 27.0]"
var_balanced,nuts_and_bolts,3,4,35,5,6,35.800000,"[45.0, 19.0, 44.0, 21.0, 50.0]"
var_balanced,nuts_and_bolts,3,4,36,2,6,31.600000,"[44.0, 12.0, 13.0, 50.0, 39.0]"
var_balanced,nuts_and_bolts,3,4,37,4,6,16.600000,"[12.0, 13.0, 21.0, 21.0, 16.0]"
var_balanced,nuts_and_bolts,3,4,38,1,6,33.400000,"[18.0, 45.0, 12.0, 45.0, 47.0]"
var_balanced,nuts_and_bolts,3,4,39,3,6,35.400000,"[50.0, 44.0, 53.0, 21.0, 9.0]"
var_balanced,nuts_and_bolts,3,4,40,6,6,36.800000,"[25.0, 45.0, 12.0, 54.0, 48.0]"
var_balanced,nuts_and_bolts,3,4,41,3,6,32.800000,"[9.0, 47.0, 19.0, 50.0, 39.0]"
var_balanced,nuts_and_bolts,3,4,42,3,6,36.000000,"[13.0, 49.0, 48.0, 49.0, 21.0]"
var_balanced,nuts_and_bolts,3,4,43,3,6,47.200000,"[48.0, 41.0, 42.0, 51.0, 54.0]"
var_balanced,nuts_and_bolts,3,4,44,3,6,36.400000,"[19.0, 13.0, 50.0, 50.0, 50.0]"
var_balanced,nuts_and_bolts,3,4,45,3,6,15.800000,"[15.0, 21.0, 21.0, 10.0, 12.0]"
var_balanced,nuts_and_bolts,3,4,46,1,6,36.800000,"[25.0, 54.0, 51.0, 6.0, 48.0]"
var_balanced,nuts_and_bolts,3,4,47,2,6,19.200000,"[6.0, 24.0, 25.0, 27.0, 14.0]"
var_balanced,nuts_and_bolts,3,4,48,3,6,45.800000,"[45.0, 50.0, 49.0, 42.0, 43.0]"
var_balanced,nuts_and_bolts,3,4,49,1,6,15.000000,"[15.0, 15.0, 18.0, 21.0, 6.0]"
var_balanced,nuts_and_bolts,3,4,50,2,6,31.600000,"[50.0, 47.0, 9.0, 50.0, 2.0]"
var_balanced,nuts_and_bolts,3,4,51,3,6,48.200000,"[54.0, 35.0, 50.0, 49.0, 53.0]"
var_balanced,nuts_and_bolts,3,4,52,3,6,37.200000,"[27.0, 56.0, 41.0, 54.0, 8.0]"
var_balanced,nuts_and_bolts,3,4,53,3,6,35.600000,"[18.0, 43.0, 43.0, 53.0, 21.0]"
var_balanced,nuts_and_bolts,3,4,54,6,6,36.400000,"[10.0, 51.0, 48.0, 54.0, 19.0]"
var_balanced,nuts_and_bolts,3,4,55,4,6,21.400000,"[21.0, 19.0, 19.0, 27.0, 21.0]"
var_balanced,nuts_and_bolts,3,4,56,5,6,15.400000,"[10.0, 15.0, 18.0, 13.0, 21.0]"
var_balanced,nuts_and_bolts,3,4,57,3,6,35.600000,"[19.0, 48.0, 47.0, 45.0, 19.0]"
var_balanced,nuts_and_bolts,3,4,58,5,6,19.200000,"[21.0, 27.0, 9.0, 15.0, 24.0]"
var_balanced,nuts_and_bolts,3,4,59,6,6,33.600000,"[12.0, 14.0, 48.0, 49.0, 45.0]"
var_balanced,nuts_and_bolts,3,4,60,5,6,36.000000,"[13.0, 49.0, 13.0, 49.0, 56.0]"
var_balanced,nuts_and_bolts,3,4,61,3,6,48.200000,"[54.0, 53.0, 50.0, 47.0, 37.0]"
var_balanced,nuts_and_bolts,3,4,62,1,6,35.200000,"[54.0, 48.0, 7.0, 54.0, 13.0]"
var_balanced,nuts_and_bolts,3,4,63,4,6,20.200000,"[15.0, 24.0, 25.0, 24.0, 13.0]"
var_balanced,nuts_and_bolts,3,4,64,1,6,38.200000,"[48.0, 54.0, 51.0, 19.0, 19.0]"
var_balanced,nuts_and_bolts,3,4,65,1,6,47.600000,"[44.0, 37.0, 47.0, 54.0, 56.0]"
var_balanced,nuts_and_bolts,3,4,66,3,6,48.600000,"[42.0, 51.0, 48.0, 48.0, 54.0]"
var_balanced,nuts_and_bolts,3,4,67,2,6,32.800000,"[7.0, 47.0, 45.0, 50.0, 15.0]"
var_balanced,nuts_and_bolts,3,4,68,1,6,35.600000,"[56.0, 44.0, 27.0, 2.0, 49.0]"
var_balanced,nuts_and_bolts,3,4,69,6,6,14.800000,"[15.0, 21.0, 14.0, 12.0, 12.0]"
var_balanced,nuts_and_bolts,3,4,70,4,6,33.000000,"[50.0, 47.0, 47.0, 13.0, 8.0]"
var_balanced,nuts_and_bolts,3,4,71,3,6,33.000000,"[47.0, 44.0, 18.0, 12.0, 44.0]"
var_balanced,nuts_and_bolts,3,4,72,6,6,31.400000,"[8.0, 12.0, 44.0, 50.0, 43.0]"
var_balanced,nuts_and_bolts,3,4,73,5,6,35.800000,"[47.0, 21.0, 10.0, 53.0, 48.0]"
var_balanced,nuts_and_bolts,3,4,74,4,6,34.600000,"[51.0, 51.0, 54.0, 7.0, 10.0]"
var_balanced,nuts_and_bolts,3,4,75,3,6,36.000000,"[13.0, 48.0, 14.0, 56.0, 49.0]"
var_balanced,nuts_and_bolts,3,4,76,1,6,47.600000,"[48.0, 49.0, 54.0, 50.0, 37.0]"
var_balanced,nuts_and_bolts,3,4,77,1,6,22.000000,"[19.0, 18.0, 21.0, 27.0, 25.0]"
var_balanced,nuts_and_bolts,3,4,78,4,6,37.400000,"[49.0, 47.0, 43.0, 27.0, 21.0]"
var_balanced,nuts_and_bolts,3,4,79,5,6,36.000000,"[56.0, 12.0, 49.0, 13.0, 50.0]"
var_balanced,nuts_and_bolts,3,4,80,3,6,34.600000,"[48.0, 47.0, 47.0, 18.0, 13.0]"
var_balanced,nuts_and_bolts,3,4,81,6,6,37.600000,"[53.0, 50.0, 53.0, 19.0, 13.0]"
var_balanced,nuts_and_bolts,3,4,82,5,6,35.600000,"[18.0, 49.0, 49.0, 47.0, 15.0]"
var_balanced,nuts_and_bolts,3,4,83,5,6,31.600000,"[9.0, 13.0, 39.0, 47.0, 50.0]"
var_balanced,nuts_and_bolts,3,4,84,1,6,34.000000,"[44.0, 51.0, 45.0, 18.0, 12.0]"
var_balanced,nuts_and_bolts,3,4,85,6,6,36.200000,"[16.0, 12.0, 45.0, 54.0, 54.0]"
var_balanced,nuts_and_bolts,3,4,86,5,6,33.000000,"[43.0, 14.0, 15.0, 45.0, 48.0]"
var_balanced,nuts_and_bolts,3,4,87,2,6,35.000000,"[47.0, 51.0, 8.0, 16.0, 53.0]"
var_balanced,nuts_and_bolts,3,4,88,2,6,33.000000,"[44.0, 44.0, 12.0, 18.0, 47.0]"
var_balanced,nuts_and_bolts,3,4,89,2,6,18.800000,"[27.0, 6.0, 27.0, 21.0, 13.0]"
var_balanced,nuts_and_bolts,3,4,90,5,6,45.800000,"[45.0, 45.0, 43.0, 47.0, 49.0]"
var_balanced,nuts_and_bolts,3,4,91,4,6,44.600000,"[44.0, 49.0, 48.0, 37.0, 45.0]"
var_balanced,nuts_and_bolts,3,4,92,2,6,47.600000,"[54.0, 44.0, 37.0, 49.0, 54.0]"
var_balanced,nuts_and_bolts,3,4,93,1,6,33.400000,"[4.0, 51.0, 53.0, 12.0, 47.0]"
var_balanced,nuts_and_bolts,3,4,94,1,6,19.600000,"[12.0, 21.0, 25.0, 15.0, 25.0]"
var_balanced,nuts_and_bolts,3,4,95,5,6,36.400000,"[51.0, 18.0, 16.0, 50.0, 47.0]"
var_balanced,nuts_and_bolts,3,4,96,4,6,16.600000,"[21.0, 10.0, 19.0, 15.0, 18.0]"
var_balanced,nuts_and_bolts,3,4,97,2,6,33.200000,"[50.0, 12.0, 43.0, 48.0, 13.0]"
var_balanced,nuts_and_bolts,3,4,98,3,6,36.200000,"[25.0, 7.0, 48.0, 47.0, 54.0]"
var_balanced,nuts_and_bolts,3,4,99,3,6,36.400000,"[19.0, 50.0, 47.0, 19.0, 47.0]"
var_balanced,nuts_and_bolts,3,4,100,5,6,15.800000,"[15.0, 16.0, 13.0, 21.0, 14.0]"
var_balanced,nuts_and_bolts,3,4,101,3,6,19.000000,"[25.0, 9.0, 13.0, 27.0, 21.0]"
var_balanced,nuts_and_bolts,3,4,102,1,6,15.800000,"[15.0, 19.0, 15.0, 12.0, 18.0]"
var_balanced,nuts_and_bolts,3,4,103,5,6,32.600000,"[14.0, 43.0, 12.0, 47.0, 47.0]"
var_balanced,nuts_and_bolts,3,4,104,3,6,33.600000,"[21.0, 48.0, 8.0, 48.0, 43.0]"
var_balanced,nuts_and_bolts,3,4,105,6,6,48.200000,"[50.0, 41.0, 54.0, 49.0, 47.0]"
var_balanced,nuts_and_bolts,3,4,106,6,6,17.800000,"[21.0, 16.0, 18.0, 16.0, 18.0]"
var_balanced,nuts_and_bolts,3,4,107,5,6,33.400000,"[42.0, 44.0, 15.0, 53.0, 13.0]"
var_balanced,nuts_and_bolts,3,4,108,5,6,36.000000,"[21.0, 49.0, 41.0, 13.0, 56.0]"
var_balanced,nuts_and_bolts,3,4,109,6,6,34.000000,"[15.0, 50.0, 50.0, 12.0, 43.0]"
var_balanced,nuts_and_bolts,3,4,110,6,6,46.600000,"[50.0, 53.0, 47.0, 42.0, 41.0]"
var_balanced,nuts_and_bolts,3,4,111,5,6,35.400000,"[51.0, 54.0, 19.0, 12.0, 41.0]"
var_balanced,nuts_and_bolts,3,4,112,2,6,35.000000,"[56.0, 8.0, 47.0, 15.0, 49.0]"
var_balanced,nuts_and_bolts,3,4,113,5,6,35.800000,"[10.0, 50.0, 45.0, 24.0, 50.0]"
var_balanced,nuts_and_bolts,3,4,114,4,6,37.600000,"[51.0, 13.0, 25.0, 45.0, 54.0]"
var_balanced,nuts_and_bolts,3,4,115,1,6,35.800000,"[51.0, 47.0, 7.0, 24.0, 50.0]"
var_balanced,nuts_and_bolts,3,4,116,5,6,34.600000,"[18.0, 45.0, 15.0, 53.0, 42.0]"
var_balanced,nuts_and_bolts,3,4,117,6,6,37.600000,"[48.0, 50.0, 21.0, 51.0, 18.0]"
var_balanced,nuts_and_bolts,3,4,118,5,6,14.800000,"[21.0, 21.0, 9.0, 9.0, 14.0]"
var_balanced,nuts_and_bolts,3,4,119,1,6,34.600000,"[15.0, 47.0, 18.0, 42.0, 51.0]"
var_balanced,nuts_and_bolts,3,4,120,1,6,36.000000,"[13.0, 56.0, 49.0, 21.0, 41.0]"
var_balanced,nuts_and_bolts,3,4,121,2,6,37.000000,"[22.0, 47.0, 50.0, 21.0, 45.0]"
var_balanced,nuts_and_bolts,3,4,122,1,6,14.200000,"[21.0, 15.0, 16.0, 12.0, 7.0]"
var_balanced,nuts_and_bolts,3,4,123,3,6,47.600000,"[48.0, 50.0, 47.0, 43.0, 50.0]"
var_balanced,nuts_and_bolts,3,4,124,3,6,36.000000,"[48.0, 19.0, 21.0, 43.0, 49.0]"
var_balanced,nuts_and_bolts,3,5,0,2,6,48.600000,"[50.0, 54.0, 48.0, 44.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,1,4,6,36.400000,"[50.0, 45.0, 12.0, 21.0, 54.0]"
var_balanced,nuts_and_bolts,3,5,2,6,6,40.600000,"[27.0, 56.0, 45.0, 19.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,3,6,6,37.000000,"[45.0, 22.0, 15.0, 50.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,4,1,6,36.800000,"[48.0, 21.0, 53.0, 50.0, 12.0]"
var_balanced,nuts_and_bolts,3,5,5,2,6,36.800000,"[21.0, 8.0, 48.0, 51.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,6,4,6,37.000000,"[21.0, 48.0, 51.0, 50.0, 15.0]"
var_balanced,nuts_and_bolts,3,5,7,3,6,49.200000,"[41.0, 48.0, 51.0, 50.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,8,6,6,49.600000,"[56.0, 56.0, 43.0, 45.0, 48.0]"
var_balanced,nuts_and_bolts,3,5,9,6,6,38.000000,"[56.0, 15.0, 51.0, 49.0, 19.0]"
var_balanced,nuts_and_bolts,3,5,10,5,6,36.400000,"[56.0, 53.0, 18.0, 8.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,11,6,6,37.600000,"[53.0, 24.0, 47.0, 56.0, 8.0]"
var_balanced,nuts_and_bolts,3,5,12,2,6,49.400000,"[49.0, 51.0, 51.0, 43.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,13,4,6,36.200000,"[54.0, 9.0, 6.0, 56.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,14,2,6,37.200000,"[12.0, 53.0, 50.0, 27.0, 44.0]"
var_balanced,nuts_and_bolts,3,5,15,4,6,47.800000,"[35.0, 56.0, 56.0, 42.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,16,2,6,38.600000,"[22.0, 12.0, 56.0, 56.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,17,2,6,39.200000,"[27.0, 49.0, 22.0, 48.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,18,2,6,37.400000,"[8.0, 56.0, 48.0, 19.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,19,6,6,49.000000,"[50.0, 56.0, 48.0, 54.0, 37.0]"
var_balanced,nuts_and_bolts,3,5,20,3,6,36.800000,"[8.0, 53.0, 13.0, 56.0, 54.0]"
var_balanced,nuts_and_bolts,3,5,21,3,6,36.600000,"[12.0, 44.0, 50.0, 27.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,22,2,6,38.600000,"[44.0, 25.0, 27.0, 41.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,23,4,6,39.200000,"[41.0, 27.0, 45.0, 27.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,24,1,6,35.200000,"[15.0, 7.0, 54.0, 53.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,25,6,6,37.600000,"[56.0, 56.0, 12.0, 13.0, 51.0]"
var_balanced,nuts_and_bolts,3,5,26,3,6,48.400000,"[37.0, 54.0, 54.0, 56.0, 41.0]"
var_balanced,nuts_and_bolts,3,5,27,3,6,37.000000,"[15.0, 54.0, 25.0, 50.0, 41.0]"
var_balanced,nuts_and_bolts,3,5,28,5,6,38.600000,"[54.0, 51.0, 14.0, 24.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,29,6,6,50.400000,"[47.0, 51.0, 53.0, 48.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,30,5,6,37.800000,"[21.0, 21.0, 53.0, 50.0, 44.0]"
var_balanced,nuts_and_bolts,3,5,31,4,6,35.800000,"[56.0, 12.0, 53.0, 8.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,32,5,6,35.200000,"[45.0, 50.0, 51.0, 15.0, 15.0]"
var_balanced,nuts_and_bolts,3,5,33,4,6,37.400000,"[48.0, 56.0, 50.0, 27.0, 6.0]"
var_balanced,nuts_and_bolts,3,5,34,6,6,40.000000,"[24.0, 50.0, 21.0, 54.0, 51.0]"
var_balanced,nuts_and_bolts,3,5,35,5,6,39.400000,"[27.0, 47.0, 19.0, 54.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,36,2,6,35.800000,"[48.0, 21.0, 41.0, 50.0, 19.0]"
var_balanced,nuts_and_bolts,3,5,37,5,6,37.400000,"[21.0, 50.0, 53.0, 16.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,38,6,6,35.200000,"[16.0, 56.0, 9.0, 42.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,39,4,6,36.400000,"[27.0, 37.0, 53.0, 50.0, 15.0]"
var_balanced,nuts_and_bolts,3,5,40,3,6,38.000000,"[49.0, 56.0, 19.0, 10.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,41,5,6,37.000000,"[53.0, 4.0, 25.0, 53.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,42,6,6,36.800000,"[48.0, 53.0, 21.0, 13.0, 49.0]"
var_balanced,nuts_and_bolts,3,5,43,5,6,47.800000,"[42.0, 37.0, 48.0, 56.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,44,5,6,37.000000,"[15.0, 19.0, 54.0, 50.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,45,5,6,37.600000,"[45.0, 12.0, 56.0, 54.0, 21.0]"
var_balanced,nuts_and_bolts,3,5,46,6,6,38.000000,"[14.0, 27.0, 50.0, 48.0, 51.0]"
var_balanced,nuts_and_bolts,3,5,47,2,6,37.400000,"[49.0, 27.0, 7.0, 56.0, 48.0]"
var_balanced,nuts_and_bolts,3,5,48,3,6,49.200000,"[45.0, 50.0, 48.0, 56.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,49,4,6,36.000000,"[47.0, 15.0, 53.0, 50.0, 15.0]"
var_balanced,nuts_and_bolts,3,5,50,3,6,36.600000,"[50.0, 50.0, 21.0, 9.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,51,4,6,50.400000,"[53.0, 54.0, 47.0, 47.0, 51.0]"
var_balanced,nuts_and_bolts,3,5,52,3,6,36.800000,"[56.0, 54.0, 53.0, 6.0, 15.0]"
var_balanced,nuts_and_bolts,3,5,53,3,6,35.200000,"[15.0, 14.0, 50.0, 53.0, 44.0]"
var_balanced,nuts_and_bolts,3,5,54,6,6,37.400000,"[10.0, 53.0, 49.0, 56.0, 19.0]"
var_balanced,nuts_and_bolts,3,5,55,5,6,38.800000,"[21.0, 48.0, 54.0, 15.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,56,4,6,35.800000,"[51.0, 47.0, 50.0, 13.0, 18.0]"
var_balanced,nuts_and_bolts,3,5,57,2,6,37.000000,"[13.0, 13.0, 56.0, 47.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,58,6,6,39.000000,"[50.0, 24.0, 47.0, 47.0, 27.0]"
var_balanced,nuts_and_bolts,3,5,59,1,6,37.600000,"[21.0, 51.0, 48.0, 56.0, 12.0]"
var_balanced,nuts_and_bolts,3,5,60,3,6,36.200000,"[50.0, 13.0, 48.0, 14.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,61,1,6,49.600000,"[45.0, 50.0, 51.0, 49.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,62,5,6,36.200000,"[8.0, 44.0, 56.0, 54.0, 19.0]"
var_balanced,nuts_and_bolts,3,5,63,4,6,38.600000,"[47.0, 27.0, 48.0, 50.0, 21.0]"
var_balanced,nuts_and_bolts,3,5,64,6,6,40.600000,"[16.0, 25.0, 53.0, 56.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,65,1,6,48.400000,"[50.0, 56.0, 54.0, 41.0, 41.0]"
var_balanced,nuts_and_bolts,3,5,66,4,6,50.400000,"[45.0, 50.0, 47.0, 56.0, 54.0]"
var_balanced,nuts_and_bolts,3,5,67,6,6,37.000000,"[12.0, 27.0, 45.0, 54.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,68,1,6,38.800000,"[21.0, 50.0, 24.0, 50.0, 49.0]"
var_balanced,nuts_and_bolts,3,5,69,1,6,35.800000,"[12.0, 14.0, 47.0, 56.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,70,2,6,38.000000,"[45.0, 21.0, 56.0, 14.0, 54.0]"
var_balanced,nuts_and_bolts,3,5,71,6,6,35.000000,"[14.0, 53.0, 15.0, 43.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,72,6,6,35.800000,"[56.0, 8.0, 53.0, 50.0, 12.0]"
var_balanced,nuts_and_bolts,3,5,73,6,6,37.600000,"[47.0, 56.0, 51.0, 24.0, 10.0]"
var_balanced,nuts_and_bolts,3,5,74,3,6,36.400000,"[47.0, 15.0, 45.0, 25.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,75,1,6,37.400000,"[21.0, 54.0, 14.0, 51.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,76,2,6,49.000000,"[49.0, 44.0, 53.0, 54.0, 45.0]"
var_balanced,nuts_and_bolts,3,5,77,5,6,39.400000,"[47.0, 27.0, 48.0, 27.0, 48.0]"
var_balanced,nuts_and_bolts,3,5,78,1,6,39.400000,"[27.0, 21.0, 47.0, 49.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,79,5,6,36.200000,"[56.0, 15.0, 50.0, 41.0, 19.0]"
var_balanced,nuts_and_bolts,3,5,80,3,6,38.800000,"[56.0, 53.0, 51.0, 21.0, 13.0]"
var_balanced,nuts_and_bolts,3,5,81,1,6,40.600000,"[51.0, 53.0, 21.0, 56.0, 22.0]"
var_balanced,nuts_and_bolts,3,5,82,4,6,35.600000,"[47.0, 56.0, 14.0, 8.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,83,1,6,35.200000,"[47.0, 10.0, 9.0, 54.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,84,6,6,35.800000,"[47.0, 12.0, 19.0, 48.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,85,6,6,37.600000,"[16.0, 50.0, 45.0, 56.0, 21.0]"
var_balanced,nuts_and_bolts,3,5,86,2,6,37.000000,"[54.0, 13.0, 18.0, 50.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,87,4,6,37.400000,"[47.0, 56.0, 10.0, 53.0, 21.0]"
var_balanced,nuts_and_bolts,3,5,88,4,6,35.400000,"[53.0, 50.0, 15.0, 9.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,89,6,6,37.600000,"[50.0, 50.0, 50.0, 13.0, 25.0]"
var_balanced,nuts_and_bolts,3,5,90,2,6,49.600000,"[47.0, 47.0, 50.0, 56.0, 48.0]"
var_balanced,nuts_and_bolts,3,5,91,6,6,48.400000,"[56.0, 41.0, 47.0, 44.0, 54.0]"
var_balanced,nuts_and_bolts,3,5,92,1,6,49.000000,"[42.0, 56.0, 37.0, 56.0, 54.0]"
var_balanced,nuts_and_bolts,3,5,93,1,6,35.200000,"[54.0, 44.0, 39.0, 21.0, 18.0]"
var_balanced,nuts_and_bolts,3,5,94,3,6,39.200000,"[49.0, 56.0, 27.0, 19.0, 45.0]"
var_balanced,nuts_and_bolts,3,5,95,4,6,38.200000,"[18.0, 56.0, 47.0, 16.0, 54.0]"
var_balanced,nuts_and_bolts,3,5,96,6,6,37.600000,"[54.0, 21.0, 54.0, 12.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,97,1,6,37.000000,"[19.0, 56.0, 47.0, 15.0, 48.0]"
var_balanced,nuts_and_bolts,3,5,98,6,6,37.400000,"[27.0, 48.0, 50.0, 54.0, 8.0]"
var_balanced,nuts_and_bolts,3,5,99,3,6,40.600000,"[25.0, 53.0, 47.0, 53.0, 25.0]"
var_balanced,nuts_and_bolts,3,5,100,6,6,36.800000,"[18.0, 56.0, 13.0, 54.0, 43.0]"
var_balanced,nuts_and_bolts,3,5,101,3,6,38.800000,"[21.0, 50.0, 50.0, 19.0, 54.0]"
var_balanced,nuts_and_bolts,3,5,102,6,6,36.800000,"[8.0, 56.0, 21.0, 51.0, 48.0]"
var_balanced,nuts_and_bolts,3,5,103,5,6,36.000000,"[50.0, 18.0, 15.0, 47.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,104,5,6,37.400000,"[14.0, 48.0, 48.0, 27.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,105,1,6,49.000000,"[37.0, 48.0, 54.0, 53.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,106,5,6,37.600000,"[12.0, 54.0, 47.0, 54.0, 21.0]"
var_balanced,nuts_and_bolts,3,5,107,5,6,35.200000,"[53.0, 7.0, 7.0, 56.0, 53.0]"
var_balanced,nuts_and_bolts,3,5,108,5,6,36.600000,"[16.0, 43.0, 21.0, 47.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,109,3,6,35.000000,"[50.0, 43.0, 15.0, 53.0, 14.0]"
var_balanced,nuts_and_bolts,3,5,110,3,6,48.400000,"[50.0, 42.0, 49.0, 54.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,111,4,6,36.800000,"[56.0, 54.0, 12.0, 15.0, 47.0]"
var_balanced,nuts_and_bolts,3,5,112,4,6,35.800000,"[43.0, 44.0, 15.0, 56.0, 21.0]"
var_balanced,nuts_and_bolts,3,5,113,4,6,36.400000,"[44.0, 54.0, 53.0, 15.0, 16.0]"
var_balanced,nuts_and_bolts,3,5,114,4,6,38.800000,"[51.0, 24.0, 15.0, 54.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,115,3,6,37.600000,"[21.0, 56.0, 47.0, 10.0, 54.0]"
var_balanced,nuts_and_bolts,3,5,116,5,6,37.000000,"[56.0, 44.0, 10.0, 54.0, 21.0]"
var_balanced,nuts_and_bolts,3,5,117,4,6,38.800000,"[53.0, 16.0, 51.0, 53.0, 21.0]"
var_balanced,nuts_and_bolts,3,5,118,6,6,35.800000,"[47.0, 9.0, 49.0, 18.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,119,2,6,35.800000,"[44.0, 13.0, 18.0, 48.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,120,3,6,36.800000,"[56.0, 47.0, 48.0, 12.0, 21.0]"
var_balanced,nuts_and_bolts,3,5,121,3,6,38.200000,"[13.0, 19.0, 53.0, 50.0, 56.0]"
var_balanced,nuts_and_bolts,3,5,122,6,6,35.200000,"[50.0, 12.0, 54.0, 10.0, 50.0]"
var_balanced,nuts_and_bolts,3,5,123,4,6,49.000000,"[47.0, 45.0, 50.0, 49.0, 54.0]"
var_balanced,nuts_and_bolts,3,5,124,6,6,36.200000,"[41.0, 56.0, 50.0, 15.0, 19.0]"
var_balanced,regular_polygons,3,0,0,1,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
